Gene_ID	RiboCon1	RiboCon2	RiboSil1	RiboSil3	TotalCon1	TotalCon2	TotalCon3	TotalSil1	TotalSil2	TotalSil3
ENSG00000167645.12	94	90	137	100	9520	13277	9189	7372	10092	8576
ENSG00000167646.7	0	0	0	0	2	9	11	0	0	5
ENSG00000167653.4	0	0	0	0	2	4	7	3	7	1
ENSG00000167654.12	0	0	0	0	0	0	3	0	0	2
ENSG00000167656.4	0	0	0	0	0	0	2	0	0	0
ENSG00000167657.6	93	53	88	51	4513	6195	4091	3787	4972	4396
ENSG00000167658.10	4172	2842	3602	3153	375490	492765	352400	286545	389625	344516
ENSG00000167664.3	4	1	8	4	542	649	495	390	528	442
ENSG00000167670.11	333	223	279	274	33387	42573	30672	27407	36839	31817
ENSG00000167671.7	94	84	102	97	12222	16261	11074	9402	12103	11272
ENSG00000167674.9	201	143	227	184	15731	20993	14820	11993	16430	13931
ENSG00000167676.3	0	3	1	0	127	221	143	125	108	123
ENSG00000167680.11	0	0	0	0	1	1	0	0	2	0
ENSG00000167685.9	55	55	50	62	7860	10295	7034	6337	8254	7556
ENSG00000167693.12	1	5	7	5	530	692	436	438	556	436
ENSG00000167695.9	7	4	7	13	1181	1500	1070	937	1237	1089
ENSG00000167699.9	227	181	227	223	18947	23843	17034	13513	20385	15945
ENSG00000167700.3	10	7	19	12	1450	1987	1436	1161	1609	1385
ENSG00000167701.9	0	1	0	0	144	166	125	69	127	112
ENSG00000167702.6	20	27	28	32	6894	9934	6967	6162	7453	6851
ENSG00000167703.9	32	46	43	38	3816	5020	3601	2944	4048	3176
ENSG00000167705.7	0	0	0	0	169	229	141	175	176	168
ENSG00000167711.9	0	0	0	0	11	13	4	7	6	28
ENSG00000167716.14	29	31	34	31	6658	8535	5905	5486	6761	6127
ENSG00000167720.7	94	54	73	72	12082	15116	11356	9019	12599	10792
ENSG00000167721.5	219	152	293	225	22928	29071	23251	17560	25354	21777
ENSG00000167723.10	0	0	0	0	35	34	40	23	23	33
ENSG00000167733.9	4	0	0	3	184	237	143	128	180	153
ENSG00000167740.4	17	4	20	7	1251	1643	1204	1013	1308	1127
ENSG00000167741.6	0	0	0	0	10	9	3	0	9	4
ENSG00000167747.8	187	103	129	113	32021	42161	28435	26105	33743	29755
ENSG00000167748.5	0	0	0	0	0	0	0	0	1	1
ENSG00000167749.6	0	0	0	0	0	0	0	0	0	0
ENSG00000167751.7	0	0	0	0	0	0	0	0	0	0
ENSG00000167754.7	0	0	0	0	0	0	0	0	2	0
ENSG00000167755.8	0	0	0	0	0	0	0	0	0	0
ENSG00000167757.8	0	0	0	0	0	1	0	0	0	0
ENSG00000167759.7	0	0	0	0	0	0	0	0	0	0
ENSG00000167765.2	0	0	0	0	119	132	94	89	105	66
ENSG00000167766.11	41	38	65	36	5612	6810	5360	4322	5847	4762
ENSG00000167767.9	0	0	0	0	0	0	0	0	0	0
ENSG00000167768.4	0	0	0	0	0	0	3	0	0	2
ENSG00000167769.3	0	0	0	0	10	30	21	12	15	11
ENSG00000167770.7	326	210	235	218	20643	26623	19010	15599	20620	18141
ENSG00000167771.5	2	0	0	0	261	321	215	197	264	243
ENSG00000167772.6	0	0	0	0	45	62	44	52	42	54
ENSG00000167774.1	261	189	226	246	9318	11939	8378	7294	9193	8129
ENSG00000167775.5	226	109	169	175	11592	15671	10661	9300	11441	10066
ENSG00000167778.4	37	23	35	36	4965	6635	4570	3709	4935	4301
ENSG00000167779.3	29	21	12	4	1313	1711	1115	1028	1311	1179
ENSG00000167780.7	24	2	8	2	2739	3557	2412	1922	2766	2313
ENSG00000167785.3	14	2	4	7	3986	4939	3696	3093	4489	3730
ENSG00000167791.6	0	0	0	0	0	0	0	0	0	0
ENSG00000167792.7	475	328	646	523	41832	55487	38533	32508	41664	36906
ENSG00000167797.3	212	138	214	200	17377	22637	15533	13551	17391	15824
ENSG00000167799.5	39	21	39	38	2895	3729	2543	2254	2902	2601
ENSG00000167800.9	0	0	0	0	13	13	5	22	7	9
ENSG00000167807.10	0	0	0	0	26	27	17	13	28	25
ENSG00000167815.7	274	174	266	213	21365	28164	19937	16049	22216	19287
ENSG00000167822.1	0	0	0	0	0	0	0	0	0	0
ENSG00000167825.3	0	0	0	0	0	0	0	0	0	0
ENSG00000167840.9	30	24	30	43	3428	4277	3179	2831	3699	3433
ENSG00000167842.11	105	82	91	70	10521	12757	9992	8581	11972	9957
ENSG00000167850.3	0	0	0	0	2	0	0	1	0	3
ENSG00000167851.9	18	18	22	19	3249	4365	3182	2372	3222	2782
ENSG00000167858.8	0	0	0	0	1	1	1	1	1	0
ENSG00000167861.11	0	0	0	0	59	40	40	43	46	51
ENSG00000167862.5	186	137	224	190	9647	11601	8789	7174	9794	8342
ENSG00000167863.7	50	32	72	63	26305	32960	24601	19189	27805	22921
ENSG00000167874.6	0	0	0	0	2	15	10	4	6	8
ENSG00000167880.3	66	49	53	65	10951	15797	11178	9208	11874	10945
ENSG00000167881.9	249	212	369	229	30523	37430	27961	21583	31216	26252
ENSG00000167889.8	0	0	0	0	24	30	33	43	38	30
ENSG00000167895.10	86	66	77	62	21477	29966	21304	17993	20995	19888
ENSG00000167900.7	82	57	103	49	5068	6946	5001	3832	5323	4620
ENSG00000167904.10	58	28	40	36	3822	4583	3428	2653	4246	3182
ENSG00000167910.3	0	0	0	0	0	2	0	0	3	0
ENSG00000167914.6	0	0	0	0	1	2	1	2	0	0
ENSG00000167916.4	0	0	0	0	0	0	0	0	0	0
ENSG00000167920.4	17	9	11	10	1354	1644	1130	1037	1414	1300
ENSG00000167925.11	28	35	19	18	3700	4969	3562	2871	3807	3363
ENSG00000167930.11	48	25	44	27	4552	5973	4044	3546	4601	4033
ENSG00000167941.2	0	0	0	0	0	0	0	0	0	0
ENSG00000167945.1	0	0	0	0	0	1	0	0	0	0
ENSG00000167962.8	121	62	146	107	15194	21436	14440	12768	15809	14484
ENSG00000167964.7	0	0	0	0	62	104	41	84	67	52
ENSG00000167965.12	154	106	160	113	13404	17559	11856	10323	13273	11673
ENSG00000167967.10	63	56	60	63	10588	14580	10047	8456	10630	9616
ENSG00000167968.7	0	0	4	0	340	545	391	402	370	338
ENSG00000167969.7	0	1	0	1	357	497	285	327	345	357
ENSG00000167970.6	0	0	0	0	0	0	0	0	0	0
ENSG00000167971.13	0	0	0	0	21	40	35	22	29	37
ENSG00000167972.8	0	0	0	1	52	89	72	48	55	43
ENSG00000167977.4	47	49	102	54	9362	11802	9060	7277	9918	8431
ENSG00000167978.11	1380	1055	1214	1017	174796	229073	174784	133981	179520	164005
ENSG00000167981.4	15	7	7	18	760	976	698	569	810	785
ENSG00000167984.10	70	34	60	57	11227	15067	11291	8460	12004	10625
ENSG00000167985.2	102	60	133	101	7174	9414	6980	5510	7965	6613
ENSG00000167986.9	1047	709	1063	981	97999	125610	95476	71638	105304	90593
ENSG00000167987.6	17	18	13	14	1368	1779	1226	1088	1284	1141
ENSG00000167992.8	7	5	19	6	2253	3188	2067	1989	2311	2336
ENSG00000167994.7	0	0	0	0	0	0	1	0	0	0
ENSG00000167995.11	15	5	11	4	113176	151073	108899	90140	121269	105789
ENSG00000167996.11	4	6	4	0	50546	69410	50110	43897	57668	52454
ENSG00000168000.9	68	30	46	73	6699	8094	6016	4803	6692	5867
ENSG00000168002.7	402	277	440	382	22482	28193	20712	16373	23745	20158
ENSG00000168003.12	701	512	682	582	49449	65102	46827	37830	54080	45966
ENSG00000168004.5	0	0	0	0	30	31	23	15	23	39
ENSG00000168005.4	116	57	106	107	14314	18967	13065	10800	14636	12226
ENSG00000168010.6	57	54	67	53	11016	15658	10756	8847	11761	10274
ENSG00000168014.12	42	36	50	42	8384	10695	8606	6511	9368	8604
ENSG00000168016.9	77	28	60	68	7915	10132	8235	6057	8596	8014
ENSG00000168026.12	0	0	0	0	53	120	55	74	68	63
ENSG00000168028.8	210	134	409	299	142375	183842	134741	108252	156525	130721
ENSG00000168032.4	0	0	0	0	1	1	1	0	0	2
ENSG00000168036.12	377	312	322	351	24684	31664	24836	18257	27380	22892
ENSG00000168038.6	16	20	17	6	1724	2328	1633	1222	1905	1545
ENSG00000168040.4	95	51	86	79	4864	6407	4431	4214	5626	4902
ENSG00000168056.10	10	6	6	5	705	1034	705	559	790	688
ENSG00000168060.10	4	0	0	0	44	74	34	43	58	38
ENSG00000168061.9	85	40	78	41	7431	10137	7082	6009	8077	6813
ENSG00000168062.5	0	0	0	0	4	3	0	4	0	2
ENSG00000168065.11	0	0	0	0	6	14	8	0	1	4
ENSG00000168066.16	1439	1085	1250	1106	103746	136434	96289	80782	105014	91303
ENSG00000168067.7	66	37	101	76	8862	11745	8060	6908	8949	7922
ENSG00000168070.7	0	0	0	0	1	0	0	0	0	0
ENSG00000168071.16	44	36	54	38	8113	11932	7957	7558	8543	7900
ENSG00000168077.8	0	0	0	0	4	10	6	6	6	2
ENSG00000168078.5	360	254	389	281	16545	20981	15442	11462	17097	12976
ENSG00000168079.11	0	0	0	0	0	3	2	0	0	0
ENSG00000168081.4	0	0	0	0	0	0	0	2	0	0
ENSG00000168090.5	406	326	428	376	22884	28899	20358	16585	23620	20001
ENSG00000168092.9	110	69	45	62	10335	12859	9725	6979	10988	8869
ENSG00000168096.10	28	2	24	9	3001	4024	2828	2504	2902	2649
ENSG00000168101.10	85	73	70	53	5049	6626	4666	3953	5062	4582
ENSG00000168116.9	50	34	52	21	2613	3320	2514	2043	2830	2213
ENSG00000168118.7	42	36	44	49	4432	5646	4247	3059	4455	3822
ENSG00000168124.2	0	0	0	0	0	0	0	0	0	0
ENSG00000168131.2	0	0	0	0	0	0	0	0	0	0
ENSG00000168135.4	0	0	0	0	12	28	23	22	11	15
ENSG00000168137.11	152	136	139	135	24089	30293	23715	18792	26513	23383
ENSG00000168140.4	0	0	0	0	46	53	42	44	38	28
ENSG00000168143.8	0	0	0	0	0	0	0	0	0	0
ENSG00000168148.3	0	0	0	6	1	6	0	3	1	2
ENSG00000168152.7	18	20	16	13	1392	1679	1361	1135	1570	1200
ENSG00000168158.2	0	0	0	0	0	2	2	1	4	0
ENSG00000168159.7	278	205	261	242	27515	36750	25872	20360	28255	24148
ENSG00000168172.3	118	105	88	106	2228	3290	2354	1729	2551	2281
ENSG00000168175.9	126	95	163	81	16843	22136	16696	13683	18324	15967
ENSG00000168209.3	17	7	16	29	1522	1822	1326	1363	1657	1423
ENSG00000168214.16	43	50	56	51	12227	15671	12168	8988	13160	11113
ENSG00000168216.6	79	45	127	76	3823	4663	3663	2602	3825	3283
ENSG00000168228.10	26	33	59	24	2735	3519	2603	2109	2974	2607
ENSG00000168229.3	0	0	0	0	1	5	3	0	5	0
ENSG00000168234.7	56	36	44	59	3083	4032	3275	2539	3642	3233
ENSG00000168237.13	9	10	10	28	2019	2715	1842	1521	2041	1805
ENSG00000168242.3	1034	763	1190	915	22	40	35	27	60	9
ENSG00000168243.6	17	7	8	2	2063	2850	1860	1519	2148	1712
ENSG00000168246.5	34	8	16	18	3896	4908	3604	2565	4133	3150
ENSG00000168255.12	0	0	0	0	650	920	632	500	675	585
ENSG00000168256.13	147	111	146	122	9929	12964	9643	7381	10737	8943
ENSG00000168259.8	139	67	158	168	19943	24482	18659	14767	20919	17397
ENSG00000168260.1	0	0	0	0	3	7	4	5	11	9
ENSG00000168263.8	0	0	0	0	15	2	14	11	18	21
ENSG00000168264.6	117	99	124	109	12541	17259	12098	10763	14867	12853
ENSG00000168267.5	0	0	0	0	0	0	0	0	0	0
ENSG00000168268.6	74	61	99	83	14111	18787	13026	11223	14583	12320
ENSG00000168269.7	0	0	0	0	2	2	0	0	2	7
ENSG00000168273.3	81	35	50	73	1909	2295	1793	1387	1966	1519
ENSG00000168274.3	5890	4279	5920	5425	31	45	55	44	51	30
ENSG00000168275.10	98	80	144	100	5009	6379	4336	3641	5656	4520
ENSG00000168280.12	0	0	0	0	7	8	5	0	2	4
ENSG00000168282.4	102	47	93	93	7312	9076	6849	5831	8022	6856
ENSG00000168283.8	154	133	165	97	21177	26773	21280	15931	23969	19017
ENSG00000168286.1	79	68	97	51	6391	8453	6008	4959	7087	6036
ENSG00000168288.7	190	106	161	134	16931	20644	15637	12405	17800	14723
ENSG00000168291.8	282	205	266	206	18603	23049	16855	13358	19629	16083
ENSG00000168297.10	197	167	209	195	19113	24333	19199	13942	20681	17885
ENSG00000168298.4	6759	5133	7558	7395	30	54	21	26	32	18
ENSG00000168300.9	24	17	23	39	3039	3900	3122	2237	3419	2561
ENSG00000168301.8	23	20	20	10	888	1073	798	764	975	841
ENSG00000168303.5	115	79	107	99	5546	7740	5529	4234	6061	5207
ENSG00000168306.8	0	0	0	0	0	3	8	0	2	0
ENSG00000168309.12	0	0	0	0	3	0	0	0	0	6
ENSG00000168310.5	95	60	111	90	6005	7314	5475	4168	6405	5199
ENSG00000168314.12	0	0	0	0	1	0	0	0	0	0
ENSG00000168329.9	0	0	0	0	11	8	16	4	9	4
ENSG00000168333.9	0	0	0	0	0	0	0	0	0	0
ENSG00000168334.8	0	0	0	0	0	0	0	0	0	2
ENSG00000168348.3	0	0	0	0	8	10	15	4	10	6
ENSG00000168350.6	0	0	0	0	11	34	33	18	23	21
ENSG00000168356.7	0	0	0	0	6	21	22	10	28	13
ENSG00000168374.6	169	67	94	117	14138	17297	12881	9755	14967	11619
ENSG00000168385.13	524	328	545	481	66352	83496	63592	48871	70977	57012
ENSG00000168386.14	0	0	0	0	2	16	2	3	2	5
ENSG00000168389.13	25	16	29	26	2619	3430	2491	2073	2722	2453
ENSG00000168393.7	226	152	299	211	19954	26686	18302	15024	20221	17915
ENSG00000168394.9	218	111	198	162	18456	24397	17503	13410	18817	15575
ENSG00000168395.10	128	106	183	131	17720	22801	16113	13940	18009	15842
ENSG00000168397.12	181	111	215	219	14757	19822	14099	11474	15174	13605
ENSG00000168398.5	0	0	0	0	0	0	0	0	0	0
ENSG00000168404.8	45	54	60	47	4413	5509	4213	3651	5147	4148
ENSG00000168405.9	135	84	154	89	19979	25188	19157	14652	21352	17532
ENSG00000168411.9	327	235	410	271	45670	55022	41376	36142	49432	42484
ENSG00000168412.5	0	0	0	0	0	0	0	1	4	6
ENSG00000168418.6	0	0	0	0	0	0	0	0	0	0
ENSG00000168421.7	280	158	316	243	11040	14670	10441	10101	14117	11847
ENSG00000168427.7	0	0	0	0	0	0	0	2	0	0
ENSG00000168434.8	40	21	33	45	3518	4560	3381	2691	3718	3039
ENSG00000168438.8	133	98	198	110	9371	12094	9579	6670	10442	8657
ENSG00000168439.11	590	460	550	476	73226	93961	68862	52927	77434	65142
ENSG00000168447.6	0	0	0	0	0	0	0	0	0	0
ENSG00000168453.10	0	0	0	8	181	214	174	109	143	174
ENSG00000168454.9	0	0	0	0	0	0	0	0	0	0
ENSG00000168461.7	0	0	0	0	6	17	31	9	24	16
ENSG00000168476.7	182	160	142	145	12456	16718	10958	9469	11894	10060
ENSG00000168477.13	0	0	0	0	70	95	39	67	59	60
ENSG00000168481.4	0	0	0	2	0	3	3	1	0	0
ENSG00000168484.8	0	0	0	0	0	0	2	0	2	0
ENSG00000168487.13	16	15	25	17	2157	2976	2106	1761	2153	2021
ENSG00000168488.14	400	335	482	369	75533	101812	71246	61918	75807	67833
ENSG00000168490.9	0	0	0	0	10	6	2	9	9	8
ENSG00000168491.5	0	0	0	0	0	0	0	1	4	0
ENSG00000168495.7	95	67	103	100	9482	12142	9267	6914	10570	9142
ENSG00000168496.3	234	167	201	171	37539	47367	35331	29775	42028	35466
ENSG00000168497.4	0	0	0	0	0	0	0	0	0	0
ENSG00000168502.13	2	3	10	6	591	856	637	516	665	571
ENSG00000168505.6	0	0	1	0	0	0	0	0	0	0
ENSG00000168509.13	0	0	0	0	0	0	0	0	0	0
ENSG00000168515.3	0	0	0	0	2	0	0	0	0	0
ENSG00000168517.6	12	6	17	11	509	566	462	509	668	525
ENSG00000168522.8	67	49	90	71	17223	21354	16082	12709	18314	15685
ENSG00000168528.7	2	2	1	0	85	141	75	62	121	38
ENSG00000168530.11	0	0	0	0	0	0	0	0	0	0
ENSG00000168538.11	75	58	83	54	10105	13153	10635	7703	11056	9683
ENSG00000168539.3	0	0	0	0	0	0	0	0	1	0
ENSG00000168542.8	0	0	0	0	16	65	163	0	3	28
ENSG00000168546.5	0	0	0	0	0	0	0	0	0	0
ENSG00000168556.5	41	22	59	28	3733	5020	3640	2992	4650	3688
ENSG00000168564.5	113	87	114	120	12544	16647	12671	10580	16155	13567
ENSG00000168566.10	171	123	190	145	15813	20047	15799	11265	16981	13827
ENSG00000168569.7	37	24	16	22	2286	3020	2189	1881	2334	1948
ENSG00000168575.5	123	71	65	90	11798	15567	11610	8804	12582	10786
ENSG00000168582.4	0	0	0	0	0	0	0	0	1	0
ENSG00000168589.10	0	0	0	0	0	0	0	0	0	0
ENSG00000168591.11	58	23	48	31	4533	6012	4388	3626	4883	4083
ENSG00000168594.10	0	0	0	0	0	0	2	0	0	0
ENSG00000168610.10	485	259	373	356	32080	41146	31426	23340	34458	29219
ENSG00000168612.4	38	34	27	16	2755	3585	2684	2271	3148	2575
ENSG00000168614.12	0	0	0	0	500	666	570	387	505	414
ENSG00000168615.7	42	21	22	30	4775	5710	4692	3187	4768	4251
ENSG00000168619.10	0	0	0	0	0	0	0	0	0	0
ENSG00000168621.10	0	0	0	0	0	0	0	0	0	0
ENSG00000168631.7	0	0	0	0	0	1	0	0	0	0
ENSG00000168634.4	0	0	0	0	0	0	0	0	0	0
ENSG00000168646.8	10	4	2	7	1432	1826	1281	1096	1580	1253
ENSG00000168653.6	401	216	340	338	18962	23586	17449	13841	20423	16626
ENSG00000168658.14	0	0	0	0	9	16	6	6	13	6
ENSG00000168661.9	0	0	0	0	9	9	0	0	0	4
ENSG00000168671.5	2	0	2	3	397	424	344	242	400	330
ENSG00000168672.3	4	0	0	2	247	327	199	180	276	193
ENSG00000168675.13	126	80	147	136	17835	22432	16967	13484	20051	16079
ENSG00000168676.6	8	4	6	7	1444	1999	1416	1137	1515	1245
ENSG00000168679.13	0	0	0	2	61	95	61	55	100	72
ENSG00000168685.10	36	24	45	30	4342	5288	3912	3202	4847	3930
ENSG00000168701.14	162	128	146	159	9521	12364	8432	6958	9212	8275
ENSG00000168702.12	0	0	0	0	2	0	0	5	0	0
ENSG00000168703.5	0	0	0	0	0	0	0	0	2	4
ENSG00000168710.13	181	131	153	188	14518	18005	14132	10660	15766	12951
ENSG00000168724.10	97	84	129	116	10069	12373	9689	7244	10885	8815
ENSG00000168734.9	142	105	96	139	9409	12541	8716	7315	9580	8448
ENSG00000168743.8	0	0	0	0	4	4	0	2	4	1
ENSG00000168746.6	0	0	0	0	0	0	0	1	0	0
ENSG00000168748.9	0	0	0	0	3	8	2	5	11	3
ENSG00000168754.9	0	0	0	0	0	1	17	1	4	4
ENSG00000168757.8	0	0	0	0	0	0	0	0	0	0
ENSG00000168758.6	0	0	0	0	3	6	6	5	2	8
ENSG00000168763.11	71	66	96	64	8568	11439	8127	6770	8773	7840
ENSG00000168765.10	9	4	7	5	651	900	613	467	695	613
ENSG00000168769.8	34	19	27	55	5278	7088	5550	4065	5799	5310
ENSG00000168772.9	1	0	0	0	132	164	107	85	115	133
ENSG00000168778.7	5	2	1	2	577	778	534	454	580	481
ENSG00000168779.13	0	0	0	0	0	4	0	0	2	0
ENSG00000168781.16	2	1	0	0	751	1070	742	619	849	770
ENSG00000168785.3	104	49	57	49	7541	9380	6957	5577	8104	6862
ENSG00000168787.4	0	0	0	0	0	0	0	0	0	0
ENSG00000168792.4	1	0	0	1	1215	1660	1265	1022	1365	1228
ENSG00000168795.4	46	24	44	30	8467	10175	7940	6552	9226	7711
ENSG00000168802.8	61	34	86	44	6628	8405	6304	4914	7276	5957
ENSG00000168803.10	12	6	13	6	2341	2898	2414	1692	2495	2173
ENSG00000168806.6	42	24	39	30	3186	3810	3003	2578	3791	2819
ENSG00000168807.12	33	16	23	27	4611	6187	4134	3190	4641	3623
ENSG00000168811.2	0	0	0	0	3	0	0	0	0	0
ENSG00000168813.10	113	66	91	72	11784	14356	11560	9019	13351	11219
ENSG00000168818.5	42	13	22	24	6540	8167	6150	4870	6752	5617
ENSG00000168824.10	2	2	1	0	211	196	172	135	183	129
ENSG00000168826.11	17	8	24	5	1795	2123	1611	1631	2054	1691
ENSG00000168827.9	190	131	222	188	15745	19546	15694	11228	16735	13429
ENSG00000168828.4	0	0	0	0	0	0	0	1	0	0
ENSG00000168830.5	0	0	0	0	0	0	0	0	0	0
ENSG00000168843.9	0	0	0	0	0	0	0	0	0	0
ENSG00000168872.11	124	69	142	79	16365	21387	15310	12269	17580	15157
ENSG00000168874.8	0	0	0	0	0	0	0	0	0	1
ENSG00000168875.1	0	0	0	0	0	0	0	0	0	0
ENSG00000168876.4	22	22	44	15	6693	8221	6326	5049	7501	5853
ENSG00000168878.11	0	0	0	0	7	22	8	8	6	3
ENSG00000168883.14	369	264	368	354	35749	44747	33290	25926	38128	31913
ENSG00000168884.10	47	43	35	66	7277	9874	7054	5459	7760	6818
ENSG00000168887.6	55	44	56	44	7035	9185	7239	5489	7485	6593
ENSG00000168890.9	0	0	0	0	98	161	102	88	99	87
ENSG00000168894.5	143	63	69	135	6831	8872	6356	5230	6790	6441
ENSG00000168899.4	100	68	105	82	6385	8487	5947	4828	6847	5657
ENSG00000168903.8	0	0	0	0	0	0	0	0	0	0
ENSG00000168904.10	136	101	116	95	13632	17794	13204	10198	15141	12717
ENSG00000168906.8	456	304	348	364	145003	181194	137554	102104	151325	123398
ENSG00000168907.9	0	0	0	0	9	4	5	2	6	8
ENSG00000168913.6	0	0	0	0	2	0	0	2	2	8
ENSG00000168916.10	0	0	0	0	6	10	6	6	11	8
ENSG00000168917.8	38	11	22	30	1418	1825	1283	1099	1468	1304
ENSG00000168918.9	346	272	371	291	41022	52446	40077	30525	42934	37648
ENSG00000168924.10	143	97	82	131	24851	33156	23363	19525	25877	22811
ENSG00000168925.6	0	0	0	0	7	14	6	10	11	3
ENSG00000168928.8	0	0	0	0	15	5	4	14	18	5
ENSG00000168930.8	0	0	0	0	0	1	0	0	0	0
ENSG00000168936.6	13	2	11	28	4243	5795	3885	3354	4397	3806
ENSG00000168938.5	0	0	0	0	0	0	0	0	0	0
ENSG00000168939.6	0	0	0	0	0	1	0	0	0	0
ENSG00000168944.10	52	56	57	64	6966	8287	6781	4971	7230	6007
ENSG00000168952.11	0	1	0	1	57	44	56	34	77	42
ENSG00000168955.3	0	0	0	0	6	4	0	0	4	2
ENSG00000168958.15	72	44	90	69	12559	16025	11679	9204	13406	11385
ENSG00000168959.9	0	0	0	0	0	0	0	0	0	0
ENSG00000168961.12	53	42	47	72	12011	15373	11016	8942	11969	10405
ENSG00000168970.15	2	17	16	18	2648	4006	2760	2427	2851	2686
ENSG00000168993.9	0	1	3	0	23	61	67	38	38	47
ENSG00000168994.8	0	0	0	0	0	0	0	0	0	0
ENSG00000168995.8	0	0	0	0	0	0	1	0	0	0
ENSG00000169006.6	0	0	0	0	0	0	0	0	0	0
ENSG00000169016.12	18	12	21	9	7908	9874	7704	5959	8682	6985
ENSG00000169018.5	91	57	61	31	10550	13757	10968	8629	12412	10540
ENSG00000169019.9	118	46	105	84	4994	6649	4968	3501	5499	4246
ENSG00000169020.5	339	291	592	274	16984	21648	16058	12141	17409	14710
ENSG00000169021.4	78	50	60	68	18300	23675	17500	13687	20028	17304
ENSG00000169026.8	0	0	1	2	85	110	90	90	92	68
ENSG00000169031.14	0	0	0	0	5	12	7	4	7	8
ENSG00000169032.4	59	60	68	67	14982	19202	14289	11345	16249	13096
ENSG00000169035.6	0	0	0	0	0	0	0	0	0	0
ENSG00000169045.13	1957	1397	2207	1702	265835	346099	262353	196583	287185	229682
ENSG00000169047.4	38	17	8	6	2549	3250	2377	2306	3129	2760
ENSG00000169057.14	43	32	52	61	12412	16162	12297	9190	12987	11603
ENSG00000169059.8	0	0	0	0	0	0	0	0	0	0
ENSG00000169062.9	26	26	27	22	6858	8768	6414	5231	7355	5906
ENSG00000169064.8	0	0	0	0	3	3	3	0	0	0
ENSG00000169067.2	1	0	0	1	0	0	0	0	0	0
ENSG00000169071.9	0	0	0	0	0	8	4	13	2	10
ENSG00000169083.11	0	0	0	0	0	0	0	0	0	0
ENSG00000169084.8	0	0	0	0	0	0	0	0	0	0
ENSG00000169085.6	0	0	0	0	15	20	7	17	12	13
ENSG00000169087.6	21	19	14	16	2035	2879	1970	1599	2187	1858
ENSG00000169093.10	4	0	8	4	0	0	0	0	0	0
ENSG00000169100.7	26	8	22	17	0	0	0	0	0	0
ENSG00000169105.6	41	16	17	20	2860	3664	2556	2273	2814	2404
ENSG00000169116.7	0	0	0	0	0	0	7	0	0	2
ENSG00000169118.10	10	9	13	7	5762	7197	5519	4326	6380	5297
ENSG00000169122.7	0	0	0	0	0	0	0	0	0	0
ENSG00000169126.11	8	3	5	0	237	359	221	195	251	244
ENSG00000169129.9	9	0	1	1	162	221	174	119	162	159
ENSG00000169131.6	12	1	4	4	1152	1400	1116	930	1335	1132
ENSG00000169136.3	41	47	43	29	8877	11328	8069	6712	8727	7906
ENSG00000169139.6	168	118	236	176	25916	32495	24524	18165	28280	21997
ENSG00000169154.4	0	0	0	0	0	0	0	0	0	0
ENSG00000169155.5	30	27	16	10	4301	5207	4181	3531	4489	4160
ENSG00000169169.9	0	0	2	0	56	60	24	37	30	24
ENSG00000169174.9	0	0	0	0	2	0	0	0	2	2
ENSG00000169180.7	121	67	142	117	40420	51842	38551	31081	42480	38184
ENSG00000169181.8	0	0	0	0	0	3	0	4	0	0
ENSG00000169184.5	0	0	0	0	43	30	31	23	30	16
ENSG00000169188.4	68	65	104	69	7290	9412	6795	5481	7591	6665
ENSG00000169189.12	140	108	140	95	8454	11034	7974	6401	9200	7530
ENSG00000169193.7	6	9	12	10	327	450	344	246	402	291
ENSG00000169194.5	0	0	0	0	32	51	10	20	12	32
ENSG00000169203.11	0	0	0	0	7	7	12	12	15	20
ENSG00000169208.1	0	0	0	0	0	0	0	0	0	0
ENSG00000169213.5	10	0	0	0	20	34	33	16	26	24
ENSG00000169214.2	0	0	0	0	0	0	0	0	0	0
ENSG00000169217.4	146	101	157	167	19294	24808	17933	14562	19549	16963
ENSG00000169218.9	0	2	0	0	2	6	3	0	2	2
ENSG00000169220.13	68	43	72	41	11233	15139	10380	8663	11302	9635
ENSG00000169221.9	103	56	70	103	14571	19275	13565	11560	14915	12737
ENSG00000169223.10	458	368	504	449	28594	36750	26263	21280	29037	24159
ENSG00000169224.8	0	0	0	0	4	2	6	4	2	2
ENSG00000169228.9	24	15	24	21	1242	1866	1213	947	1372	1131
ENSG00000169230.5	10	6	10	6	27578	35761	26145	21178	28805	24907
ENSG00000169231.8	1	0	8	0	594	807	646	522	663	594
ENSG00000169239.8	1	1	4	0	673	898	711	513	786	666
ENSG00000169241.12	30	21	20	18	3104	4114	2936	2240	3424	2849
ENSG00000169242.7	0	1	1	0	57	82	54	52	49	73
ENSG00000169245.4	0	0	0	0	8	3	0	0	4	2
ENSG00000169246.11	0	0	0	0	352	568	408	338	358	409
ENSG00000169247.7	0	0	0	0	0	0	0	0	0	0
ENSG00000169248.8	0	0	0	0	0	0	0	0	0	0
ENSG00000169249.8	11	4	12	14	2442	3135	2357	1884	2712	2157
ENSG00000169251.8	123	97	101	133	12532	16020	12361	9284	14305	11540
ENSG00000169252.4	0	0	0	0	0	0	0	0	0	0
ENSG00000169255.9	0	0	0	0	0	6	0	0	0	0
ENSG00000169258.6	0	0	0	0	28	42	16	18	23	30
ENSG00000169271.1	0	0	0	0	0	0	0	0	0	0
ENSG00000169282.13	0	0	0	0	185	305	173	171	194	157
