geneIDs	disperRaw	disperRawConverge	disperFitted	disperAdj	disperAdjConverge	pval	padj	TEctl	TEtrt	log2FoldChangeTE	RiboCon1	RiboCon2	RiboSil1	RiboSil3	TotalCon1	TotalCon2	TotalCon3	TotalSil1	TotalSil2	TotalSil3
ENSG00000164169.8	0.000642621335501	Y	0.00181261952516	0.00134126219776	Y	0.905021918016	0.957599866077	0.0114998404951	0.0121476508064	0.0790634919677	37.0	24.0	36.0	32.0	2675.0	2566.0	2677.0	2739.0	2726.0	2915.0
ENSG00000126467.5	0.00230054316641	Y	0.00257130165371	0.00250064571008	Y	0.905229244791	0.957714253529	0.0167155312424	0.0181206178413	0.116442939911	25.0	5.0	12.0	17.0	823.0	941.0	899.0	817.0	764.0	781.0
ENSG00000133706.13	0.000695268469057	Y	0.00124196191289	0.000951705318234	Y	0.905419210425	0.957813172198	0.0101041523724	0.0101418251012	0.00536899952714	347.0	363.0	363.0	343.0	34787.0	34665.0	35812.0	33465.0	35794.0	35247.0
ENSG00000155016.13	6.64374795082e-06	Y	0.00311581220205	0.00178367016312	Y	0.905597082708	0.957813172198	0.00633129596368	0.0065520121595	0.0494371968281	9.0	11.0	8.0	14.0	1539.0	1615.0	1592.0	1634.0	1695.0	1654.0
ENSG00000157613.6	0.00838475295656	Y	0.00520099134115	0.00636255532732	Y	0.90558748743	0.957813172198	0.00662144016757	0.00742463025699	0.165174143907	7.0	2.0	6.0	4.0	796.0	704.0	662.0	740.0	628.0	762.0
ENSG00000170727.7	0.0015146090325	Y	0.00146806360876	0.00148617112344	Y	0.906071799856	0.958218500777	0.0156516906221	0.0156480681681	-0.000333938450204	81.0	61.0	79.0	64.0	4326.0	4754.0	4545.0	4406.0	4594.0	4694.0
ENSG00000142528.10	0.000217946127003	Y	0.0021426010205	0.00126848242242	Y	0.906189157883	0.958245859633	0.00523997398244	0.00541628481798	0.0477439572297	19.0	21.0	16.0	28.0	3708.0	3751.0	3904.0	4171.0	4129.0	4042.0
ENSG00000115350.7	7.3680293838e-05	Y	0.00147257837854	0.000780606991389	Y	0.906572565639	0.958366370599	0.00957603113164	0.00940860042562	-0.0254477113698	73.0	71.0	74.0	63.0	7605.0	7609.0	7373.0	7274.0	7295.0	7170.0
ENSG00000152359.9	0.00288793915824	Y	0.00148721317288	0.00198512652302	Y	0.906552262393	0.958366370599	0.0137487150253	0.0141309672897	0.0395634354925	65.0	65.0	56.0	81.0	4704.0	4740.0	4744.0	5223.0	4819.0	4494.0
ENSG00000145604.11	0.00527062893353	Y	0.00131020727956	0.00113174094723	Y	0.906577620765	0.958366370599	0.0108831052437	0.0111287150034	0.0321967638095	188.0	138.0	129.0	189.0	15202.0	14638.0	15106.0	14227.0	14552.0	14107.0
ENSG00000151304.5	0.000778557523267	Y	0.00136445158547	0.00111261168502	Y	0.906704250069	0.958403503403	0.0288562530166	0.0284959242591	-0.0181283911558	107.0	111.0	112.0	120.0	3831.0	3671.0	3808.0	3950.0	4002.0	4260.0
ENSG00000125356.6	0.00179995824945	Y	0.00123182825939	0.001471185866	Y	0.907445691555	0.958800178891	0.0247969905359	0.0249840714095	0.0108435581208	442.0	421.0	463.0	396.0	18168.0	17380.0	16647.0	16525.0	17702.0	17341.0
ENSG00000009790.10	0.000255148755744	Y	0.00127795247092	0.000808259536772	Y	0.907283965618	0.958800178891	0.00807025311111	0.00782617294513	-0.0443069304287	193.0	247.0	228.0	200.0	27722.0	26637.0	27382.0	27105.0	27263.0	27658.0
ENSG00000163346.11	0.000793396057669	Y	0.00164025006647	0.00125018594454	Y	0.907195783396	0.958800178891	0.00764311896688	0.00761398345576	-0.00551005129784	38.0	50.0	45.0	45.0	5458.0	5859.0	5905.0	5891.0	5914.0	5824.0
ENSG00000130766.4	0.00359676216268	Y	0.00226291847727	0.00278720719118	Y	0.907419603134	0.958800178891	0.00945034044557	0.00910013554571	-0.0544782686236	17.0	20.0	17.0	21.0	1941.0	2094.0	1788.0	2067.0	2021.0	2204.0
ENSG00000060982.10	0.0162899595923	Y	0.00129750931342	0.00313936748453	Y	0.90786882724	0.959053766668	0.0162002317266	0.0161700696688	-0.00268855475013	146.0	218.0	144.0	209.0	10789.0	11060.0	11891.0	10478.0	11314.0	10914.0
ENSG00000070404.4	6.64374795082e-06	Y	0.00765953707699	0.00455632574903	Y	0.907809441428	0.959053766668	0.00513991887088	0.00675607849452	0.394440502059	5.0	0.0	1.0	6.0	510.0	494.0	540.0	539.0	523.0	531.0
ENSG00000196396.5	1.07498099971e-05	Y	0.0012776758213	0.000547979135302	Y	0.90842610835	0.95954568968	0.00880960201508	0.00874783304124	-0.0101511592798	223.0	217.0	218.0	213.0	25141.0	24827.0	24927.0	24631.0	24408.0	24776.0
ENSG00000135387.14	0.00145776587131	Y	0.00120333518913	0.00130835281157	Y	0.908625440284	0.959599576671	0.0120462418751	0.0120915642161	0.0054177577797	1085.0	1100.0	1191.0	1017.0	90825.0	88346.0	92862.0	88382.0	92765.0	92668.0
ENSG00000166272.12	0.00224630543486	Y	0.00189372979095	0.00204183058733	Y	0.908740803964	0.959599576671	0.00423496324259	0.00438679786479	0.0508187835532	33.0	24.0	35.0	23.0	6462.0	6644.0	6834.0	6150.0	6551.0	6978.0
ENSG00000171202.2	0.019794922908	Y	0.00138585937483	0.00323224570432	Y	0.908751976417	0.959599576671	0.0211986538355	0.0208025123585	-0.0272148772785	108.0	92.0	131.0	70.0	4922.0	4863.0	4412.0	4648.0	5183.0	4663.0
ENSG00000204165.4	0.00303567096116	Y	0.00239317690305	0.00259060067491	Y	0.908929212492	0.95968997698	0.015017859423	0.0148644074962	-0.0148172346169	22.0	12.0	22.0	10.0	1091.0	1214.0	1142.0	1157.0	1012.0	1089.0
ENSG00000072415.4	0.000493083002536	Y	0.00191082482012	0.00129277802441	Y	0.909174389492	0.959755347262	0.00643383993951	0.00653553687559	0.0226257089426	29.0	25.0	37.0	20.0	4194.0	4085.0	4315.0	4253.0	4380.0	4484.0
ENSG00000213397.5	0.00454878960923	Y	0.00858681002182	0.00679255852086	Y	0.909164315399	0.959755347262	0.00219534317057	0.00266586740885	0.280158551601	4.0	1.0	1.0	5.0	1037.0	1147.0	1078.0	1271.0	1111.0	1066.0
ENSG00000132155.7	6.35188928496e-05	Y	0.00131652389445	0.000632704714138	Y	0.909410882605	0.95990825198	0.00380118475866	0.00391400090768	0.0421949406508	163.0	137.0	142.0	171.0	39316.0	39308.0	39826.0	39971.0	39585.0	40465.0
ENSG00000181894.9	0.000151065992472	Y	0.0027344019761	0.00158331351637	Y	0.909516566445	0.959923067004	0.00436253303252	0.00444296930277	0.0263581182992	19.0	6.0	20.0	7.0	2929.0	2772.0	2808.0	3093.0	3048.0	3087.0
ENSG00000173145.7	0.000795552402774	Y	0.00134764241857	0.001121486843	Y	0.909931383988	0.960264112432	0.0139344385951	0.0135401642542	-0.0414096386533	118.0	133.0	140.0	104.0	9103.0	8716.0	9250.0	8758.0	9152.0	9183.0
ENSG00000086619.9	0.012477028809	Y	0.00485581057666	0.00742776019159	Y	0.910523476129	0.960792150814	0.00718730075196	0.00760763736499	0.0819984217905	7.0	4.0	9.0	2.0	867.0	694.0	691.0	795.0	661.0	750.0
ENSG00000165511.4	0.0118486201123	Y	0.00447338392761	0.0070229906068	Y	0.910733367101	0.960916821498	0.00961977622895	0.00937153079861	-0.0377186099762	7.0	5.0	7.0	5.0	564.0	588.0	725.0	603.0	730.0	668.0
ENSG00000176422.10	0.00356282472185	Y	0.00530560145293	0.00456552148723	Y	0.911208059735	0.961142182652	0.0033141624105	0.00350788668469	0.081957841589	7.0	2.0	3.0	7.0	1381.0	1524.0	1415.0	1338.0	1400.0	1554.0
ENSG00000163482.6	0.00425820486681	Y	0.00309314288773	0.00346473881892	Y	0.9112222526	0.961142182652	0.00544891717605	0.00611741639584	0.166952917724	18.0	2.0	5.0	17.0	1712.0	1834.0	1994.0	1913.0	1758.0	1763.0
ENSG00000117280.8	4.85555183625e-05	Y	0.00233183857248	0.00142950018003	Y	0.911150377796	0.961142182652	0.00704221276641	0.00697903359781	-0.0130015389149	11.0	24.0	10.0	26.0	2395.0	2476.0	2425.0	2665.0	2559.0	2536.0
ENSG00000048649.9	0.00301343522093	Y	0.00138473795319	0.00211093384175	Y	0.911465954242	0.961302427221	0.00991714528935	0.0101475709812	0.033137634634	105.0	93.0	100.0	105.0	9907.0	9342.0	10754.0	9740.0	10064.0	10579.0
ENSG00000186350.8	0.000811278719151	Y	0.00192016837732	0.00142039591986	Y	0.911732657786	0.961321895347	0.0068688148792	0.00693851015144	0.0145647150905	26.0	30.0	27.0	26.0	4205.0	4183.0	3918.0	3780.0	3808.0	3957.0
ENSG00000204308.6	0.000101382355511	Y	0.00227786248063	0.00113041167485	Y	0.911589332249	0.961321895347	0.00195932039391	0.00184390612295	-0.0875881236176	15.0	24.0	16.0	19.0	9895.0	9938.0	9765.0	9755.0	9434.0	9423.0
ENSG00000174928.10	6.64374795082e-06	Y	0.00344355383864	0.00227204556408	Y	0.911759758295	0.961321895347	0.0108681232627	0.0116050674085	0.0946520693215	13.0	4.0	7.0	11.0	779.0	780.0	783.0	847.0	772.0	807.0
ENSG00000178764.6	6.64374795082e-06	Y	0.00338884709356	0.00193313699343	Y	0.912015199402	0.961494433673	0.00890928781537	0.00820642891018	-0.118555552312	9.0	10.0	14.0	4.0	1067.0	1033.0	1062.0	1103.0	1085.0	1071.0
ENSG00000011332.15	0.0114203983412	Y	0.00423557237272	0.00645189242095	Y	0.912133439048	0.961522306823	0.011182445239	0.0111809944802	-0.000187180733952	7.0	6.0	3.0	10.0	592.0	639.0	551.0	639.0	497.0	631.0
ENSG00000160271.10	0.000813793634716	Y	0.00175486141995	0.00129936806258	Y	0.912282031259	0.961582167194	0.00404299517567	0.00408127799022	0.0135964988764	33.0	39.0	33.0	38.0	8705.0	8888.0	8840.0	8969.0	8241.0	8644.0
ENSG00000089234.10	0.000852040419464	Y	0.00141071008872	0.00115531401168	Y	0.912573888807	0.961586290068	0.00992744594257	0.00986683814683	-0.00883475645929	94.0	80.0	102.0	81.0	8903.0	8402.0	8998.0	9193.0	9154.0	9529.0
ENSG00000108352.6	0.00218975725863	Y	0.00536413046221	0.00404192199847	Y	0.912416341228	0.961586290068	0.00423293748814	0.00333128567998	-0.345580103102	1.0	10.0	6.0	2.0	1220.0	1335.0	1290.0	1330.0	1184.0	1295.0
ENSG00000188375.3	0.0519398071449	Y	0.00292502203623	0.0071312800558	Y	0.912602398902	0.961586290068	0.0933927048701	0.0968346208255	0.0522130777456	19.0	6.0	9.0	13.0	154.0	120.0	123.0	136.0	78.0	121.0
ENSG00000099219.9	0.00404940602062	Y	0.00257205531031	0.0030749882095	Y	0.912653170667	0.961586290068	0.0121348646178	0.0122801324667	0.0171681100532	16.0	12.0	10.0	20.0	1124.0	1088.0	1290.0	1260.0	1179.0	1206.0
ENSG00000196712.11	0.00373123818747	Y	0.00140548798656	0.00244442454362	Y	0.912915330704	0.961669030856	0.00586615101922	0.0058096715218	-0.013957616451	94.0	92.0	86.0	93.0	14982.0	15516.0	17202.0	14652.0	15259.0	16401.0
ENSG00000103599.15	0.00260663387515	Y	0.00478815236547	0.00443394089151	Y	0.912829992571	0.961669030856	0.0238548915631	0.0257302295302	0.109179198604	8.0	2.0	11.0	1.0	192.0	230.0	233.0	224.0	231.0	242.0
ENSG00000119509.7	0.00270548314991	Y	0.00219670867178	0.00239966261564	Y	0.913409078025	0.961995644367	0.00842647902553	0.00808109612242	-0.0603789381958	19.0	22.0	20.0	19.0	2429.0	2302.0	2558.0	2242.0	2436.0	2526.0
ENSG00000259753.1	0.0101271628975	Y	0.00569196123169	0.00674447782578	Y	0.91340132459	0.961995644367	0.0142910252393	0.015726642358	0.13810126868	4.0	5.0	0.0	9.0	272.0	276.0	346.0	316.0	305.0	275.0
ENSG00000089280.14	0.000945656350843	Y	0.00119328241224	0.00106571232035	Y	0.913784931759	0.962228889913	0.0123371547325	0.0122864585757	-0.00594057390687	2477.0	2316.0	2550.0	2356.0	197014.0	193985.0	191738.0	200148.0	205864.0	192866.0
ENSG00000132436.7	0.00210225591998	Y	0.00132995784158	0.00164063183414	Y	0.913814279928	0.962228889913	0.010454532471	0.0105559226107	0.0139241331706	155.0	117.0	140.0	144.0	12721.0	12512.0	13837.0	13668.0	13737.0	12983.0
ENSG00000196151.6	0.00215920224924	Y	0.00205900500263	0.00208939455921	Y	0.914033582248	0.962363061969	0.0166461184618	0.0158519442934	-0.0705260066626	22.0	24.0	31.0	16.0	1323.0	1365.0	1432.0	1369.0	1483.0	1558.0
ENSG00000146457.10	0.000643762014245	Y	0.00128137447778	0.0011370024867	Y	0.914525070509	0.962756981125	0.0083635251576	0.00827167980504	-0.0159308143638	168.0	238.0	197.0	235.0	24818.0	23826.0	24081.0	26041.0	26653.0	25548.0
ENSG00000136938.7	0.00158532888147	Y	0.00122255234711	0.00132962519833	Y	0.914640035438	0.962756981125	0.00568978722361	0.00565398196733	-0.00910742035709	563.0	516.0	587.0	481.0	96334.0	94253.0	93696.0	91138.0	97632.0	94648.0
ENSG00000137834.10	0.0017502030267	Y	0.00168891371213	0.0017119578941	Y	0.914683475194	0.962756981125	0.010211279847	0.0102634628281	0.00735386931702	40.0	37.0	53.0	30.0	3526.0	3943.0	3850.0	4036.0	3991.0	4113.0
ENSG00000010361.8	0.000893972494989	Y	0.00170254699502	0.00133826435048	Y	0.91514549844	0.963146498258	0.00736626153498	0.00742442873946	0.0113474041465	42.0	35.0	33.0	46.0	5144.0	5466.0	5113.0	5373.0	5139.0	5387.0
ENSG00000176463.8	0.00133918334414	Y	0.00387365303634	0.00298536253377	Y	0.915512460686	0.963339111235	0.00900397944526	0.00859703108972	-0.066724239762	9.0	6.0	12.0	3.0	830.0	821.0	856.0	838.0	937.0	836.0
ENSG00000169598.11	0.00219904541879	Y	0.00466733382187	0.00377995387745	Y	0.91542211421	0.963339111235	0.00653277600897	0.0059450212054	-0.136014218565	4.0	9.0	11.0	0.0	985.0	916.0	911.0	945.0	851.0	960.0
ENSG00000141540.6	0.000330772000033	Y	0.00309822303565	0.00194479795149	Y	0.915669028766	0.963407072556	0.00652412160359	0.00640595589242	-0.0263698081904	11.0	10.0	9.0	13.0	1575.0	1556.0	1593.0	1713.0	1611.0	1741.0
ENSG00000117020.12	0.000941288237552	Y	0.00173886528055	0.00139636431038	Y	0.915860782277	0.963415269014	0.00770896227557	0.00823890564987	0.0959160530064	44.0	26.0	34.0	42.0	4576.0	4380.0	4714.0	4625.0	4680.0	4428.0
ENSG00000006652.9	0.00128131012296	Y	0.00142195655429	0.00135511928235	Y	0.91578714724	0.963415269014	0.00761677484671	0.00775326827904	0.0256243360018	88.0	80.0	90.0	82.0	10778.0	11357.0	10932.0	10555.0	11533.0	11300.0
ENSG00000169621.5	0.000457016466213	Y	0.00288816253662	0.00216872910027	Y	0.915969202586	0.963432559538	0.0143584116175	0.0144850432299	0.012667828732	13.0	11.0	7.0	16.0	839.0	864.0	851.0	753.0	844.0	778.0
ENSG00000100888.8	0.00154844473432	Y	0.00130210459098	0.00139001006038	Y	0.916164006164	0.963540696914	0.0062655357116	0.00615101616161	-0.0266131005724	153.0	189.0	154.0	193.0	27283.0	26125.0	28448.0	27595.0	28072.0	28935.0
ENSG00000124228.10	0.000141588989291	Y	0.00126137958067	0.000631347457771	Y	0.916570780352	0.96387172223	0.00944073917986	0.00956874809881	0.019430363523	273.0	254.0	261.0	267.0	28280.0	27651.0	27881.0	27121.0	27905.0	27813.0
ENSG00000124635.6	0.0304907224784	Y	0.00120178366507	0.00385170482244	Y	0.91679373102	0.964009390493	13.3184019242	12.9239891701	-0.0433695369573	1233.0	1040.0	1194.0	1330.0	71.0	88.0	97.0	110.0	65.0	117.0
ENSG00000117481.5	0.000508345587693	Y	0.00162720822697	0.00110244590437	Y	0.917399063288	0.964549065336	0.00660258036219	0.00648355528709	-0.0262448175238	47.0	42.0	54.0	40.0	6866.0	6768.0	6606.0	7426.0	6981.0	7195.0
ENSG00000105486.8	0.000355810894301	Y	0.00123891185516	0.000749438707508	Y	0.917617783913	0.964682190977	0.00883448333289	0.00881443542209	-0.00327759839851	381.0	369.0	358.0	388.0	42372.0	43327.0	41590.0	43182.0	41618.0	42151.0
ENSG00000162924.8	0.0200960047632	Y	0.00152163838185	0.00586751252078	Y	0.917963132817	0.96494839955	0.0329439890519	0.0335551539822	0.0265191219176	62.0	50.0	80.0	48.0	1548.0	1635.0	1896.0	1870.0	1680.0	2178.0
ENSG00000197044.6	0.00417248501775	Y	0.00480387993497	0.00456462231772	Y	0.91809256001	0.964987603969	0.00468830657483	0.00535065869457	0.190649593225	9.0	1.0	9.0	3.0	1067.0	1011.0	1142.0	1050.0	1228.0	1151.0
ENSG00000169118.10	0.000273322088889	Y	0.00324501324745	0.00169094039832	Y	0.918220403323	0.965025135902	0.00178464153333	0.00166557047565	-0.0996179203693	9.0	11.0	12.0	7.0	5672.0	5487.0	5676.0	5609.0	5869.0	5759.0
ENSG00000156853.7	6.64374795082e-06	Y	0.00166473506431	0.000752848753698	Y	0.918402343465	0.965119508925	0.00564382838326	0.00571165850568	0.0172356053264	40.0	41.0	45.0	43.0	7105.0	7187.0	7180.0	7633.0	7658.0	7661.0
ENSG00000137720.3	0.00348946778658	Y	0.00176579248826	0.00229284863361	Y	0.918534471934	0.965161522776	0.0209432055968	0.0209200107377	-0.00159868803634	34.0	35.0	45.0	25.0	1704.0	1735.0	1522.0	1617.0	1617.0	1760.0
ENSG00000140367.7	0.00102847987187	Y	0.00204640158952	0.00156686824969	Y	0.918772012704	0.965314280375	0.00327170798997	0.00326376509249	-0.003506765094	23.0	25.0	29.0	17.0	7146.0	7187.0	7602.0	6853.0	7293.0	6916.0
ENSG00000169251.8	0.00160939549559	Y	0.00136035874183	0.00143770827752	Y	0.919302228222	0.965530196561	0.00923029464833	0.00917053446695	-0.00937088431271	108.0	121.0	92.0	139.0	12337.0	12214.0	12713.0	12038.0	13160.0	12546.0
ENSG00000111897.5	0.00523689747862	Y	0.0012756177047	0.00181718939851	Y	0.919196527216	0.965530196561	0.0158557632946	0.0156631014071	-0.0176374253411	238.0	218.0	258.0	176.0	14382.0	14019.0	14747.0	13573.0	14549.0	13440.0
ENSG00000145194.13	0.128735244437	Y	0.00181721344248	0.00221985912011	Y	0.919308191477	0.965530196561	0.0145158858474	0.0135329987826	-0.10115105454	12.0	55.0	22.0	39.0	2408.0	2334.0	2198.0	2189.0	2169.0	2344.0
ENSG00000102030.11	0.00032212283996	Y	0.00125061531905	0.000757598266257	Y	0.919346252655	0.965530196561	0.0171875795117	0.0171616674608	-0.00217665292012	319.0	290.0	316.0	304.0	17856.0	18022.0	17312.0	18218.0	17681.0	18256.0
ENSG00000165733.6	0.00121230620962	Y	0.00133532597983	0.00127307643718	Y	0.91959601749	0.965534549123	0.00457510335443	0.00458654882425	0.00360466230771	127.0	140.0	137.0	134.0	29539.0	28052.0	29787.0	28110.0	30205.0	30032.0
ENSG00000158467.12	0.00121826777143	Y	0.00187660279557	0.00158258932332	Y	0.91962694883	0.965534549123	0.00530902180055	0.00530245958064	-0.00178434715783	24.0	35.0	25.0	33.0	5441.0	5360.0	5781.0	5259.0	5518.0	5624.0
ENSG00000117480.11	0.00240310000024	Y	0.0036663132249	0.0030910494455	Y	0.919518094333	0.965534549123	0.00332525576674	0.00310029101606	-0.101061668012	7.0	10.0	8.0	7.0	2359.0	2714.0	2605.0	2554.0	2471.0	2473.0
ENSG00000125633.6	0.00214886469461	Y	0.00145879655449	0.00169419609616	Y	0.920268026711	0.966110785985	0.00576603117939	0.00558345030823	-0.0464217231904	71.0	76.0	92.0	55.0	12771.0	12189.0	13390.0	12653.0	13423.0	13485.0
ENSG00000198961.5	0.00183149475553	Y	0.00128425668702	0.0015392117194	Y	0.920745820291	0.966224999673	0.0141901779402	0.0142671386376	0.00780334202333	204.0	204.0	216.0	189.0	14173.0	13889.0	15068.0	13567.0	14882.0	14095.0
ENSG00000168175.9	0.000600032543058	Y	0.00135947889033	0.00117482937486	Y	0.920652703068	0.966224999673	0.00679819168405	0.00672428937096	-0.0157692307613	111.0	118.0	148.0	85.0	16580.0	16876.0	17172.0	17742.0	16857.0	17358.0
ENSG00000163781.8	0.00123586441374	Y	0.00126938465164	0.00125176201544	Y	0.920631447261	0.966224999673	0.00484599218313	0.00486622589109	0.00601121435584	225.0	250.0	225.0	256.0	48416.0	47694.0	51000.0	47437.0	50537.0	50155.0
ENSG00000079999.9	0.000541867374666	Y	0.00132335931241	0.000920759380888	Y	0.92072453789	0.966224999673	0.00992648055134	0.0100594091107	0.0191913599613	149.0	140.0	148.0	146.0	14596.0	14812.0	14196.0	15071.0	14238.0	14605.0
ENSG00000105639.14	0.0937433927209	Y	0.0015589487203	0.00274595911429	Y	0.920856673186	0.96624451963	0.0109989568642	0.0115066949445	0.0651068035075	82.0	25.0	69.0	40.0	4903.0	4943.0	4735.0	5036.0	4493.0	4659.0
ENSG00000168234.7	0.00204752830278	Y	0.00159695092726	0.00176030836726	Y	0.921152942209	0.966360670689	0.0149138402668	0.0150085425445	0.00913209107529	49.0	45.0	40.0	62.0	3035.0	3074.0	3368.0	3292.0	3351.0	3515.0
ENSG00000115507.5	0.00324109156697	Y	0.00475855172122	0.00420982279885	Y	0.921204456752	0.966360670689	0.00696863635234	0.00807335278652	0.212291563463	7.0	2.0	4.0	9.0	711.0	702.0	642.0	829.0	739.0	854.0
ENSG00000080493.9	0.00314880526701	Y	0.00155515781185	0.00216396215897	Y	0.921244156657	0.966360670689	0.00858437817727	0.00854558329734	-0.00653466461911	63.0	49.0	62.0	45.0	6207.0	6388.0	6834.0	5810.0	6490.0	6442.0
ENSG00000153187.12	0.00127867755356	Y	0.00119264079269	0.00123730774803	Y	0.921525468493	0.966462919311	0.0147217562314	0.0146760628656	-0.00448479835212	2674.0	2568.0	2485.0	2781.0	177686.0	176035.0	180392.0	172925.0	185554.0	179805.0
ENSG00000171314.7	9.00339811373e-05	Y	0.00391415405108	0.00176466599937	Y	0.921526176738	0.966462919311	0.000743397255406	0.000679159879979	-0.130382124772	4.0	11.0	5.0	9.0	10705.0	10419.0	10396.0	10149.0	10297.0	10353.0
ENSG00000156482.6	0.00338124644081	Y	0.00121340685097	0.00176727366476	Y	0.921742663686	0.966593177759	0.00478178837965	0.00485479669212	0.0218605958144	790.0	614.0	744.0	689.0	150155.0	145743.0	144602.0	144455.0	151243.0	146925.0
ENSG00000196961.7	0.00198423765847	Y	0.00134702561985	0.00163605340338	Y	0.92294308987	0.967755122965	0.00824758348617	0.00821427765037	-0.00583776394481	116.0	137.0	127.0	118.0	14906.0	16197.0	14990.0	15630.0	14327.0	14686.0
ENSG00000166848.4	0.00068568221741	Y	0.00127189764694	0.000981403463221	Y	0.923095072472	0.967817596504	0.00988491381713	0.00987070016636	-0.00207596352422	247.0	218.0	243.0	220.0	23329.0	24179.0	23042.0	22843.0	24168.0	23390.0
ENSG00000168256.13	3.41582981793e-05	Y	0.00133774712021	0.000671492290217	Y	0.923363525256	0.968002158296	0.0135874442644	0.0133818285569	-0.0219988511523	130.0	138.0	133.0	127.0	9774.0	9884.0	9918.0	9571.0	9878.0	9722.0
ENSG00000082458.7	0.00268749291132	Y	0.00202802162921	0.00228376275328	Y	0.923579388896	0.968006929864	0.00955457745035	0.0098329511788	0.0414324081863	23.0	24.0	21.0	28.0	2451.0	2371.0	2493.0	2308.0	2494.0	2691.0
ENSG00000213066.6	0.0146934729189	Y	0.00147525074061	0.00208513627837	Y	0.923645336745	0.968006929864	0.0128925488726	0.0123254170813	-0.0649010474956	50.0	96.0	76.0	55.0	5638.0	5511.0	5860.0	5699.0	5257.0	5082.0
ENSG00000170632.9	9.98963239523e-05	Y	0.00151738832924	0.000849503181459	Y	0.923618489743	0.968006929864	0.00904633202547	0.00888495416138	-0.0259686146266	48.0	75.0	55.0	66.0	6691.0	6904.0	6695.0	6739.0	6848.0	6735.0
ENSG00000105887.10	0.00171025956114	Y	0.00123020121772	0.0014504599292	Y	0.92377432472	0.968045250337	0.0137491401843	0.0137280193879	-0.00221790568652	462.0	444.0	411.0	468.0	32808.0	32033.0	33953.0	30172.0	33101.0	32676.0
